0.7131,0.7542,0.6763,618.0,0.539445833333,0.659908333333,0.458275,48,0.3925,0.2876,0.6176,34,0.738853731345,0.792243283584,0.699594029852,536,0.6717,0.7247,0.6260,492.0,0.459,0.6666,0.35,40,0.3095,0.2166,0.5416,24,0.693021962617,0.758599299065,0.65650046729,428
0.6771,0.7583,0.6116,618.0,0.417352777083,0.399433333333,0.458275,48,0.3555,0.2376,0.7058,34,0.693141791046,0.823452238808,0.619349253732,536,0.5544,0.6460,0.4856,418.0,0.3376,0.3421,0.3333,39,0.299,0.1927,0.6666,24,0.545421690141,0.710032394366,0.490094929577,355
0.7024,0.7650,0.6493,616.0,0.48,0.4444,0.5217,46,0.3551,0.2602,0.5588,34,0.722994029852,0.824485074629,0.666020895523,536,0.5881,0.6831,0.5163,397.0,0.4197,0.4047,0.4358,39,0.2588,0.1803,0.4583,24,0.581153592814,0.751732634731,0.529895508982,334
0.7341,0.7809,0.6925,618.0,0.505185416667,0.503698610417,0.520854166667,48,0.3387,0.2333,0.6176,34,0.769129850748,0.840494029853,0.712620895524,536,0.6175,0.6888,0.5596,377.0,0.4444,0.4848,0.4102,39,0.2574,0.1688,0.5416,24,0.646168152866,0.75390955414,0.579597452229,314
0.7620,0.7823,0.7427,618.0,0.5937375,0.5679375,0.624929166667,48,0.4782,0.3793,0.647,34,0.791374626867,0.827119402987,0.759305970151,536,0.6414,0.6716,0.6138,360.0,0.525,0.5121,0.5384,39,0.3888,0.2857,0.6086,23,0.667731543624,0.722297315436,0.62414295302,298
0.7490,0.7901,0.7119,618.0,0.5590888875,0.508635416667,0.624929166667,48,0.3636,0.2528,0.647,34,0.78155074627,0.849367164181,0.723849253733,536,0.6114,0.6747,0.5590,347.0,0.475,0.4418,0.5135,37,0.2637,0.1714,0.5714,21,0.639648788927,0.741098961938,0.563968512111,289
0.7550,0.7936,0.7200,618.0,0.548885416667,0.511461110417,0.604133333333,48,0.4259,0.3108,0.6764,34,0.783517910449,0.849497014927,0.733161194031,536,0.6169,0.6825,0.5628,334.0,0.4615,0.439,0.4864,37,0.3209,0.2166,0.619,21,0.635019565217,0.750673913043,0.568800724638,276
0.7571,0.7886,0.7281,618.0,0.634416666667,0.605379166667,0.666616666667,48,0.4444,0.3384,0.647,34,0.781679104479,0.833589552241,0.738785074628,536,0.6012,0.6575,0.5537,316.0,0.4761,0.4687,0.4838,31,0.3142,0.22,0.55,20,0.621671320757,0.712633584909,0.562232452832,265
0.7953,0.8221,0.7702,618.0,0.64635,0.630229166667,0.666616666667,48,0.5,0.4074,0.647,34,0.822994029852,0.865568656718,0.787283582091,536,0.6613,0.7047,0.6229,305.0,0.4482,0.4482,0.4482,29,0.3793,0.2894,0.55,20,0.699930078128,0.766205859378,0.648400781253,256
0.7817,0.8060,0.7588,618.0,0.686684720833,0.704264583333,0.687508333333,48,0.4666,0.375,0.6176,34,0.805261194031,0.842488059703,0.774202985076,536,0.6428,0.6905,0.6013,296.0,0.549,0.6363,0.4827,29,0.3225,0.238,0.5,20,0.667778542513,0.733558299599,0.623421862351,247
0.8019,0.8147,0.7896,618.0,0.6666138875,0.674235416667,0.666616666667,48,0.4444,0.3571,0.5882,34,0.834185074629,0.856249253733,0.813405970151,536,0.6577,0.6868,0.6310,290.0,0.4905,0.5416,0.4482,29,0.2857,0.2093,0.45,20,0.703746058091,0.743945228216,0.668005394191,241
0.8081,0.8384,0.7799,618.0,0.750808333333,0.755291666667,0.749991666667,48,0.4883,0.4038,0.6176,34,0.826440298509,0.873447761196,0.79287313433,536,0.6777,0.7384,0.6263,281.0,0.625,0.6521,0.6,25,0.3214,0.2432,0.4736,19,0.691389029536,0.7872092827,0.641313080169,237
0.8082,0.8367,0.7815,618.0,0.667095833333,0.647929166667,0.687508333333,48,0.4329,0.3333,0.6176,34,0.83868955224,0.885540298509,0.800326865673,536,0.6719,0.7366,0.6176,272.0,0.5106,0.5454,0.48,25,0.2769,0.1956,0.4736,19,0.702653070175,0.802615350877,0.644703070175,228
0.8193,0.8532,0.7880,618.0,0.652672916667,0.65271944375,0.666616666667,48,0.4423,0.3285,0.6764,34,0.85148955224,0.904480597017,0.805935820897,536,0.6654,0.7445,0.6015,261.0,0.4782,0.5238,0.44,25,0.2857,0.1923,0.5555,18,0.702955963303,0.815379816514,0.623804587156,218
0.8301,0.8436,0.8171,618.0,0.7092625,0.73255,0.687508333333,48,0.5365,0.4583,0.647,34,0.85805671642,0.878013432838,0.83953432836,536,0.6575,0.6834,0.6334,251.0,0.5217,0.5714,0.48,25,0.36,0.2812,0.5,18,0.69471875,0.731695673077,0.663402403846,208
0.8393,0.8488,0.8300,618.0,0.6329763875,0.607535416667,0.666616666667,48,0.5747,0.4716,0.7352,34,0.871731343285,0.894276119405,0.850714925375,536,0.6930,0.7137,0.6735,242.0,0.4583,0.4782,0.44,25,0.423,0.3142,0.647,17,0.7382305,0.7770815,0.7049375,200
0.8379,0.8581,0.8187,618.0,0.752291666667,0.7771125,0.7291,48,0.5454,0.4444,0.7058,34,0.860685074629,0.891605970151,0.833944776121,536,0.6704,0.7182,0.6286,237.0,0.5957,0.6363,0.56,25,0.3396,0.25,0.5294,17,0.695598974359,0.769546666667,0.646092307692,195
0.8444,0.8680,0.8220,618.0,0.6701388875,0.663191666667,0.687508333333,48,0.5102,0.3906,0.7352,34,0.87503432836,0.916661194032,0.83948955224,536,0.6700,0.7288,0.6200,229.0,0.5,0.5217,0.48,25,0.3389,0.238,0.5882,17,0.709795187166,0.801083957219,0.641688235294,187
0.8599,0.8793,0.8414,618.0,0.816883333333,0.844004166667,0.791679166667,48,0.6046,0.5,0.7647,34,0.876885074629,0.906589552241,0.850713432837,536,0.6994,0.7489,0.6561,221.0,0.6486,0.7058,0.6,20,0.4166,0.303,0.6666,15,0.712773655914,0.78953172043,0.661241397849,186
0.8502,0.8684,0.8327,616.0,0.699,0.6315,0.7826,46,0.5531,0.4333,0.7647,34,0.87665671642,0.916319402987,0.841386567166,536,0.6767,0.7246,0.6347,219.0,0.4897,0.4137,0.6,20,0.3396,0.2368,0.6,15,0.710709782609,0.798220108696,0.641222282609,184
0.8728,0.8835,0.8624,618.0,0.800304166667,0.770020833333,0.833270833333,48,0.5977,0.4905,0.7647,34,0.89411791045,0.9186119403,0.871228358211,536,0.7274,0.7577,0.6995,213.0,0.6666,0.6363,0.7,20,0.3636,0.2666,0.5714,14,0.75536424581,0.80962849162,0.709427932961,179
0.8649,0.8775,0.8527,618.0,0.7477875,0.726129166667,0.7707875,48,0.5567,0.4285,0.7941,34,0.89033432836,0.919543283584,0.863776119405,536,0.7072,0.7470,0.6714,207.0,0.4615,0.4285,0.5,18,0.3137,0.2105,0.6153,13,0.749760227273,0.819204545455,0.693111363636,176
0.8732,0.8966,0.8511,618.0,0.7821888875,0.759527083333,0.812475,48,0.5416,0.4193,0.7647,34,0.897694029852,0.939088059703,0.860037313434,536,0.7143,0.7925,0.6502,203.0,0.5555,0.5263,0.5882,17,0.25,0.1666,0.5,12,0.750583333333,0.861609195402,0.666618965517,174
0.8811,0.8869,0.8754,618.0,0.8041375,0.7960875,0.812475,48,0.6341,0.5416,0.7647,34,0.902180597017,0.916998507464,0.888043283584,536,0.7454,0.7661,0.7258,197.0,0.5625,0.5625,0.5625,16,0.3428,0.2608,0.5,12,0.786855029586,0.821234911243,0.757349112426,169
0.8758,0.8896,0.8624,618.0,0.772704166667,0.7368625,0.812475,48,0.65,0.5652,0.7647,34,0.897377611942,0.923880597017,0.87309552239,536,0.7076,0.7430,0.6755,188.0,0.5294,0.5,0.5625,16,0.3888,0.2916,0.5833,12,0.742623125,0.80118875,0.693710625,160
0.8551,0.8710,0.8398,618.0,0.756122220833,0.695222916667,0.833270833333,48,0.6265,0.5306,0.7647,34,0.874925373136,0.908347761196,0.845085074628,536,0.6273,0.6851,0.5786,178.0,0.5,0.4285,0.6,15,0.3333,0.25,0.5,12,0.645187417219,0.745114569536,0.582749006623,151
0.8695,0.8853,0.8543,618.0,0.745229166667,0.678027083333,0.833270833333,48,0.6067,0.4909,0.7941,34,0.892846268658,0.928888059703,0.860053731345,536,0.6601,0.7268,0.6046,172.0,0.5,0.4285,0.6,15,0.3414,0.2413,0.5833,12,0.684429655172,0.797800689655,0.606851724138,145
