0.5366,0.6249,0.4701,570.0,0.3333,0.3456,0.3218,87,0.3251,0.3437,0.3084,107,0.6418,0.7695,0.5505,376,0.5247,0.6174,0.4562,548.0,0.3292,0.3417,0.3176,85,0.3076,0.326,0.2912,103,0.6307,0.7658,0.5361,360
0.5338,0.6057,0.4771,570.0,0.3144,0.3472,0.2873,87,0.319,0.2733,0.3831,107,0.6367,0.7601,0.5478,376,0.4874,0.5599,0.4316,461.0,0.2777,0.3076,0.2531,79,0.3378,0.3032,0.3814,97,0.5879,0.7171,0.4982,285
0.5360,0.6264,0.4684,570.0,0.3098,0.4,0.2528,87,0.3505,0.3055,0.4112,107,0.631,0.7701,0.5345,376,0.4780,0.5691,0.4120,432.0,0.2741,0.3777,0.2151,79,0.3819,0.3653,0.4,95,0.5681,0.7028,0.4767,258
0.5102,0.5937,0.4473,570.0,0.3108,0.377,0.2643,87,0.2971,0.2605,0.3457,107,0.6093,0.7386,0.5186,376,0.4459,0.5223,0.3890,419.0,0.272,0.34,0.2266,75,0.3195,0.3131,0.3263,95,0.5424,0.6571,0.4618,249
0.5187,0.5983,0.4578,570.0,0.3421,0.4,0.2988,87,0.3461,0.2941,0.4205,107,0.5974,0.7307,0.5053,376,0.4671,0.5397,0.4117,408.0,0.3064,0.3725,0.2602,73,0.396,0.3669,0.4301,93,0.5343,0.6566,0.4504,242
0.5443,0.5948,0.5017,570.0,0.3214,0.3333,0.3103,87,0.3643,0.3112,0.4392,107,0.6385,0.7361,0.5638,376,0.4844,0.5337,0.4435,390.0,0.2941,0.3076,0.2816,71,0.41,0.3831,0.4408,93,0.5685,0.6666,0.4955,226
0.5270,0.5884,0.4771,570.0,0.3184,0.3571,0.2873,87,0.3278,0.2919,0.3738,107,0.6263,0.7263,0.5505,376,0.4587,0.5175,0.4119,386.0,0.3064,0.3584,0.2676,71,0.3703,0.3645,0.3763,93,0.5412,0.6325,0.4729,222
0.5161,0.5800,0.4649,570.0,0.2361,0.2982,0.1954,87,0.3197,0.2654,0.4018,107,0.6259,0.7347,0.5452,376,0.4548,0.5164,0.4063,379.0,0.2222,0.3157,0.1714,70,0.3627,0.3333,0.3978,93,0.56,0.6603,0.4861,216
0.5405,0.6175,0.4807,570.0,0.2727,0.3134,0.2413,87,0.3347,0.303,0.3738,107,0.6553,0.7773,0.5664,376,0.4742,0.5608,0.4108,370.0,0.2592,0.3255,0.2153,65,0.3867,0.3888,0.3846,91,0.5722,0.7054,0.4813,214
0.5292,0.5785,0.4877,570.0,0.2837,0.3442,0.2413,87,0.3125,0.2684,0.3738,107,0.641,0.7209,0.5771,376,0.4649,0.5150,0.4238,361.0,0.2718,0.3589,0.2187,64,0.3618,0.3333,0.3956,91,0.5628,0.6437,0.5,206
