0.7131,0.7542,0.6763,618,0.5394458333,0.6599083333,0.458275,48,0.3925,0.2876,0.6176,34,0.7388537313,0.7922432836,0.6995940299,536,0.6717,0.7247,0.626,492,0.459,0.6666,0.35,40,0.3095,0.2166,0.5416,24,0.6930219626,0.7585992991,0.6565004673,428
0.6806,0.7586,0.6172,614,0.4965375,0.4902840271,0.5208541667,48,0.336,0.2307,0.6176,34,0.7030112782,0.8165424812,0.6259191729,532,0.5873,0.6959,0.508,435,0.4415,0.4594,0.425,40,0.26,0.171,0.5416,24,0.5949283019,0.7553916442,0.5147824798,371
0.6704,0.7274,0.6217,608,0.5051875,0.4354958333,0.6041333333,48,0.3738,0.2739,0.5882,34,0.6948334601,0.7833372624,0.6254273764,526,0.5806,0.6519,0.5233,428,0.4421,0.3818,0.525,40,0.2857,0.2,0.5,24,0.5997090659,0.711446978,0.5246747253,364
0.6506,0.7256,0.5897,607,0.5063847208,0.48493125,0.54165,48,0.2585,0.1681,0.5588,34,0.67094,0.7836862857,0.5961497143,525,0.5552,0.6674,0.4754,427,0.4675,0.4864,0.45,40,0.1818,0.1134,0.4583,24,0.5544435262,0.7239630854,0.4792914601,363
0.693,0.7545,0.6408,607,0.5220770833,0.4822215271,0.5833375,48,0.3539,0.2531,0.5882,34,0.7132668571,0.8118845714,0.649464,525,0.5991,0.6824,0.5339,427,0.4705,0.4444,0.5,40,0.2727,0.1875,0.5,24,0.6007887052,0.7413633609,0.5398928375,363
0.6447,0.7135,0.588,602,0.4702418426,0.4583617021,0.4893191489,47,0.3387,0.2333,0.6176,34,0.6629946257,0.7677829175,0.5949589251,521,0.5386,0.6261,0.4726,421,0.4,0.4166,0.3846,39,0.2626,0.1733,0.5416,24,0.5371709497,0.6792888268,0.4775882682,358
0.7254,0.7716,0.6843,602,0.461712766,0.4144985809,0.5319255319,47,0.3442,0.2386,0.6176,34,0.7641681382,0.8386642994,0.7024641075,521,0.6441,0.7176,0.5843,421,0.4047,0.3777,0.4358,39,0.2626,0.1733,0.5416,24,0.6819284916,0.791152514,0.603277095,358
0.6801,0.7305,0.6362,602,0.3616914894,0.3429255319,0.3829468085,47,0.3384,0.2291,0.647,34,0.719790595,0.7981923225,0.6583021113,521,0.5744,0.6448,0.5178,421,0.2469,0.238,0.2564,39,0.2666,0.1728,0.5833,24,0.6109184358,0.7208050279,0.5418625698,358
0.7181,0.755,0.6846,593,0.5532206333,0.527202381,0.5952619048,42,0.3883,0.2898,0.5882,34,0.7450965184,0.804067118,0.698245648,517,0.6365,0.692,0.5893,414,0.5294,0.5294,0.5294,34,0.3037,0.2181,0.5,24,0.6558603933,0.7394803371,0.6010494382,356
0.7413,0.7748,0.7106,591,0.5294,0.4354,0.675,40,0.42,0.3181,0.6176,34,0.7679624758,0.8311373308,0.719470793,517,0.6766,0.7301,0.6304,414,0.5,0.42,0.6176,34,0.3376,0.2452,0.5416,24,0.7024587079,0.7924648876,0.6375814607,356
0.723,0.7729,0.6791,589,0.5348809524,0.5030714286,0.571452381,42,0.365,0.25,0.6764,34,0.7519374269,0.8296982456,0.6880584795,513,0.6381,0.7127,0.5776,412,0.4444,0.421,0.4705,34,0.2912,0.1898,0.625,24,0.6657279661,0.7761483051,0.5847064972,354
