0.5366,0.6249,0.4701,570.0,0.3333,0.3456,0.3218,87,0.3251,0.3437,0.3084,107,0.6418,0.7695,0.5505,376,0.5247,0.6174,0.4562,548.0,0.3292,0.3417,0.3176,85,0.3076,0.326,0.2912,103,0.6307,0.7658,0.5361,360
0.4949,0.6002,0.4210,570.0,0.2649,0.3125,0.2298,87,0.3318,0.3114,0.3551,107,0.588,0.7489,0.484,376,0.4820,0.5919,0.4065,546.0,0.2585,0.3064,0.2235,85,0.3257,0.305,0.3495,103,0.5728,0.7422,0.4664,358
0.5105,0.6022,0.4430,562.0,0.2446,0.3207,0.1976,86,0.3684,0.3081,0.4579,107,0.598,0.753,0.4959,369,0.4789,0.5757,0.4099,522.0,0.237,0.3137,0.1904,84,0.3565,0.2967,0.4466,103,0.5588,0.7272,0.4537,335
0.5266,0.5964,0.4714,560.0,0.2933,0.3437,0.2558,86,0.3303,0.3162,0.3457,107,0.6356,0.7374,0.5585,367,0.4984,0.5709,0.4423,520.0,0.2876,0.3387,0.25,84,0.3177,0.3063,0.33,103,0.6044,0.7113,0.5255,333
0.5241,0.5962,0.4676,556.0,0.3172,0.3898,0.2674,86,0.3433,0.3149,0.3773,106,0.6204,0.7269,0.5412,364,0.4933,0.5683,0.4357,514.0,0.3098,0.3793,0.2619,84,0.3303,0.3032,0.3627,102,0.5851,0.6991,0.503,328
0.5190,0.5951,0.4602,554.0,0.2896,0.3559,0.2441,86,0.3474,0.3153,0.3867,106,0.6176,0.7338,0.5331,362,0.4901,0.5694,0.4302,509.0,0.2836,0.3508,0.238,84,0.3423,0.3166,0.3725,102,0.5843,0.7061,0.4984,323
0.5465,0.6052,0.4981,550.0,0.3439,0.375,0.3176,85,0.3562,0.312,0.415,106,0.6434,0.7463,0.5654,359,0.5100,0.5720,0.4601,502.0,0.3376,0.3661,0.3132,83,0.3445,0.3014,0.4019,102,0.5996,0.713,0.5173,317
0.5370,0.6139,0.4772,549.0,0.2709,0.3,0.247,85,0.3797,0.3435,0.4245,106,0.6394,0.7686,0.5474,358,0.5020,0.5840,0.4402,502.0,0.2666,0.2985,0.2409,83,0.3684,0.3333,0.4117,102,0.5977,0.7395,0.5015,317
0.5209,0.6023,0.4590,549.0,0.3333,0.3506,0.3176,85,0.3551,0.3518,0.3584,106,0.6111,0.7362,0.5223,358,0.4867,0.5707,0.4243,502.0,0.3291,0.3466,0.3132,83,0.3414,0.3398,0.3431,102,0.5703,0.7037,0.4794,317
0.5256,0.5622,0.4936,549.0,0.3164,0.3424,0.2941,85,0.2871,0.3146,0.2641,106,0.6459,0.6876,0.6089,358,0.4919,0.5312,0.4581,502.0,0.3116,0.338,0.2891,83,0.2702,0.3012,0.245,102,0.6104,0.6557,0.5709,317
0.5454,0.6123,0.4918,549.0,0.3178,0.3636,0.2823,85,0.375,0.3559,0.3962,106,0.6465,0.7472,0.5698,358,0.5103,0.5824,0.4541,502.0,0.3108,0.3538,0.2771,83,0.3627,0.3451,0.3823,102,0.6058,0.7186,0.5236,317
0.5271,0.5913,0.4754,551.0,0.2608,0.3396,0.2117,85,0.3677,0.3504,0.3867,106,0.629866666667,0.721767222222,0.563836666669,360,0.4894,0.5587,0.4353,503.0,0.2518,0.3269,0.2048,83,0.3568,0.3423,0.3725,102,0.587855660377,0.688536477987,0.515627987421,318
0.5280,0.6093,0.4659,543.0,0.3351,0.3009,0.378,82,0.3619,0.3448,0.3809,105,0.6107,0.7583,0.5112,356,0.4912,0.5744,0.4291,494.0,0.32,0.2886,0.3589,78,0.3523,0.3394,0.3663,101,0.5664,0.7205,0.4666,315
0.5130,0.5984,0.4489,539.0,0.2631,0.2739,0.2531,79,0.3485,0.3088,0.4,105,0.607,0.7563,0.507,355,0.4719,0.5610,0.4073,491.0,0.2465,0.2571,0.2368,76,0.3376,0.3,0.3861,101,0.5575,0.7185,0.4554,314
0.5509,0.6094,0.5027,539.0,0.3308,0.4074,0.2784,79,0.3619,0.3619,0.3619,105,0.6542,0.7275,0.5943,355,0.5144,0.5765,0.4643,491.0,0.3125,0.3846,0.2631,76,0.35,0.3535,0.3465,101,0.6145,0.6947,0.5509,314
0.5398,0.6161,0.4804,537.0,0.3624,0.3857,0.3417,79,0.3523,0.3523,0.3523,105,0.6329,0.7461,0.5495,353,0.5005,0.5846,0.4376,489.0,0.3496,0.3731,0.3289,76,0.34,0.3434,0.3366,101,0.586,0.7142,0.4967,312
0.5247,0.5867,0.4746,533.0,0.2419,0.3333,0.1898,79,0.2978,0.3333,0.2692,104,0.6542,0.7191,0.6,350,0.4904,0.5546,0.4395,480.0,0.2184,0.3023,0.171,76,0.284,0.3289,0.25,100,0.6245,0.692,0.569,304
0.5127,0.5896,0.4536,529.0,0.2318,0.2711,0.2025,79,0.3555,0.3225,0.396,101,0.6153,0.7389,0.5272,349,0.4721,0.5531,0.4117,476.0,0.2137,0.2545,0.1842,76,0.3444,0.3185,0.375,96,0.5703,0.7019,0.4802,304
0.5366,0.6364,0.4638,526.0,0.3066,0.3239,0.2911,79,0.4114,0.3981,0.4257,101,0.6191,0.7772,0.5144,346,0.4929,0.5983,0.4191,470.0,0.2937,0.3134,0.2763,76,0.3939,0.3823,0.4062,96,0.5672,0.7405,0.4597,298
0.5562,0.6084,0.5123,525.0,0.2325,0.3,0.1898,79,0.3627,0.3421,0.3861,101,0.6836,0.757,0.6231,345,0.5167,0.5734,0.4702,470.0,0.2096,0.2708,0.171,76,0.3448,0.3271,0.3645,96,0.6467,0.7299,0.5805,298
0.5767,0.6278,0.5333,525.0,0.3129,0.3382,0.2911,79,0.3861,0.3861,0.3861,101,0.692,0.7649,0.6318,345,0.5439,0.5994,0.4978,470.0,0.2957,0.3181,0.2763,76,0.3723,0.3804,0.3645,96,0.6617,0.7416,0.5973,298
0.5866,0.6207,0.5561,525.0,0.2794,0.3333,0.2405,79,0.3777,0.4303,0.3366,101,0.7166,0.7422,0.6927,345,0.5511,0.5900,0.5170,470.0,0.2615,0.3148,0.2236,76,0.355,0.4109,0.3125,96,0.6865,0.7179,0.6577,298
0.5204,0.6218,0.4474,523.0,0.258,0.2631,0.2531,79,0.3412,0.2828,0.43,100,0.614,0.8028,0.497,344,0.4761,0.5872,0.4004,467.0,0.2416,0.2465,0.2368,76,0.3319,0.2785,0.4105,95,0.5603,0.7738,0.4391,296
0.5426,0.6101,0.4885,522.0,0.2461,0.3076,0.2051,78,0.3557,0.3425,0.37,100,0.6612,0.7565,0.5872,344,0.4987,0.5688,0.4439,464.0,0.1983,0.25,0.1643,73,0.3419,0.3367,0.3473,95,0.6204,0.7219,0.5439,296
0.5398,0.6201,0.4779,521.0,0.2814,0.3333,0.2435,78,0.3619,0.3278,0.404,99,0.6429,0.7692,0.5523,344,0.4909,0.5762,0.4276,463.0,0.238,0.283,0.2054,73,0.3461,0.3157,0.3829,94,0.5915,0.7313,0.4966,296
0.5491,0.6162,0.4952,521.0,0.2686,0.3214,0.2307,78,0.3567,0.3837,0.3333,99,0.6677,0.75,0.6017,344,0.5070,0.5782,0.4514,463.0,0.2258,0.2745,0.1917,73,0.3333,0.3625,0.3085,94,0.6311,0.7217,0.5608,296
0.5908,0.6297,0.5564,523.0,0.3065,0.3559,0.2692,78,0.3934,0.4285,0.3636,99,0.707906936416,0.74906416185,0.676282080928,346,0.5477,0.5933,0.5086,464.0,0.2677,0.3148,0.2328,73,0.3699,0.405,0.3404,94,0.670575757576,0.721387878788,0.629551515152,297
0.5680,0.6284,0.5182,521.0,0.2352,0.3414,0.1794,78,0.3961,0.3796,0.4141,99,0.688,0.7651,0.625,344,0.5305,0.5937,0.4794,463.0,0.1851,0.2857,0.1369,73,0.3854,0.3775,0.3936,94,0.6566,0.7383,0.5912,296
0.5618,0.6174,0.5153,520.0,0.2439,0.3333,0.1923,78,0.3655,0.3908,0.3434,99,0.6886,0.7474,0.6384,343,0.5139,0.5752,0.4643,463.0,0.1929,0.2682,0.1506,73,0.3428,0.3703,0.3191,94,0.6456,0.716,0.5878,296
